anno,ateneo,area,gruppo,classe_laurea,classe_des,nome_corso,level,provincia,comune,accesso,didattica
2024,Brescia,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,CREMONA,CREMONA,nazionale,in presenza
2024,Brescia,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,MANTOVA,MANTOVA,nazionale,in presenza
2024,Brescia,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o),triennale,BRESCIA,BRESCIA,nazionale,in presenza
2024,Cagliari,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,CAGLIARI,CAGLIARI,nazionale,in presenza
2024,Cagliari,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,NUORO,NUORO,nazionale,in presenza
2024,Cagliari,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o),triennale,CAGLIARI,CAGLIARI,nazionale,in presenza
2024,Calabria,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,COSENZA,RENDE,nazionale,in presenza
2024,Casamassima  LUM G. Degennaro,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,BARI,ACQUAVIVA DELLE FONTI,nazionale,in presenza
2024,Catania,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,CATANIA,CATANIA,nazionale,in presenza
2024,Catania,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,SIRACUSA,SIRACUSA,nazionale,in presenza
2024,Catania,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o),triennale,CATANIA,CATANIA,nazionale,in presenza
2024,Catanzaro,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,CATANZARO,CATANZARO,nazionale,in presenza
2024,Catanzaro,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,CATANZARO,LAMEZIA TERME,nazionale,in presenza
2024,Catanzaro,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o),triennale,CATANZARO,CATANZARO,nazionale,in presenza
2024,Chieti e Pescara,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,CHIETI,CHIETI,nazionale,in presenza
2024,Chieti e Pescara,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,CHIETI,VASTO,nazionale,in presenza
2024,Chieti e Pescara,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,PESCARA,PESCARA,nazionale,in presenza
2024,Chieti e Pescara,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o),triennale,CHIETI,CHIETI,nazionale,in presenza
2024,Ferrara,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,BOLOGNA,PIEVE DI CENTO,nazionale,in presenza
2024,Ferrara,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,FERRARA,FERRARA,nazionale,in presenza
2024,Ferrara,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,ROVIGO,ADRIA,nazionale,in presenza
2024,Ferrara,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o),triennale,FERRARA,FERRARA,nazionale,in presenza
2024,Firenze,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,FIRENZE,FIRENZE,nazionale,in presenza
2024,Firenze,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o),triennale,FIRENZE,FIRENZE,nazionale,in presenza
2024,Foggia,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,BARLETTA - ANDRIA - TRANI,BARLETTA,nazionale,in presenza
2024,Foggia,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,FOGGIA,FOGGIA,nazionale,in presenza
2024,Foggia,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,FOGGIA,SAN GIOVANNI ROTONDO,nazionale,in presenza
2024,Foggia,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,MATERA,MATERA,nazionale,in presenza
2024,Foggia,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,POTENZA,LAGONEGRO,nazionale,in presenza
2024,Genova,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,GENOVA,CHIAVARI,nazionale,in presenza
2024,Genova,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,GENOVA,GENOVA,nazionale,in presenza
2024,Genova,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,IMPERIA,IMPERIA,nazionale,in presenza
2024,Genova,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,LA SPEZIA,LA SPEZIA,nazionale,in presenza
2024,Genova,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,SAVONA,SAVONA,nazionale,in presenza
2024,Genova,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico),triennale,GENOVA,GENOVA,nazionale,in presenza
2024,Genova,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o),triennale,GENOVA,GENOVA,nazionale,in presenza
2024,Insubria,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,COMO,COMO,nazionale,in presenza
2024,Insubria,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,VARESE,BUSTO ARSIZIO,nazionale,in presenza
2024,Insubria,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,VARESE,VARESE,nazionale,in presenza
2024,Insubria,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o),triennale,VARESE,VARESE,nazionale,in presenza
2024,L'Aquila,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,L'AQUILA,L'AQUILA,nazionale,in presenza
2024,L'Aquila,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,TERAMO,TERAMO,nazionale,in presenza
2024,L'Aquila,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o),triennale,L'AQUILA,L'AQUILA,nazionale,in presenza
2024,Marche,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,ANCONA,ANCONA,nazionale,in presenza
2024,Marche,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,ASCOLI PICENO,ASCOLI PICENO,nazionale,in presenza
2024,Marche,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,FERMO,FERMO,nazionale,in presenza
2024,Marche,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,MACERATA,MACERATA,nazionale,in presenza
2024,Marche,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,PESARO E URBINO,PESARO,nazionale,in presenza
2024,Marche,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Ostetricia (Abilitante alla Professione Sanitaria di Ostetrica/o),triennale,ANCONA,ANCONA,nazionale,in presenza
2024,Messina,Sanitaria e Agro-Veterinaria,Medico-Sanitario e Farmaceutico,L/SNT1,"Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",Infermieristica (Abilitante alla Professione Sanitaria di Infermiere),triennale,MESSINA,MESSINA,nazionale,in presenza
